customer_id,month,revenue
110,2025-06,166.65
111,2025-06,139.47
112,2025-06,136.48
113,2025-06,66.53
114,2025-06,145.28
115,2025-06,107.82
116,2025-06,95.0
117,2025-06,113.07
118,2025-06,72.1
119,2025-06,73.97
120,2025-06,91.01
121,2025-06,110.76
122,2025-06,147.63
123,2025-06,141.62
124,2025-06,73.01
125,2025-06,57.7
126,2025-06,104.26
127,2025-06,65.04
128,2025-06,103.57
129,2025-06,164.38
130,2025-06,168.23
131,2025-06,64.03
132,2025-06,151.0
133,2025-06,161.43
134,2025-06,117.17
135,2025-06,58.18
136,2025-06,74.84
137,2025-06,116.73
138,2025-06,142.94
139,2025-06,116.61
140,2025-06,160.05
141,2025-06,96.24
142,2025-06,118.53
143,2025-06,81.78
144,2025-06,130.74
145,2025-06,95.42
146,2025-06,130.24
147,2025-06,91.39
148,2025-06,73.68
149,2025-06,117.61
150,2025-06,169.02
151,2025-06,88.85
152,2025-06,110.82
153,2025-06,132.44
154,2025-06,130.93
155,2025-06,90.34
156,2025-06,141.65
157,2025-06,165.99
158,2025-06,175.63
159,2025-06,86.58
160,2025-06,140.21
161,2025-06,115.17
162,2025-06,141.51
163,2025-06,101.0
164,2025-06,154.33
165,2025-06,135.66
166,2025-06,121.47
167,2025-06,117.79
168,2025-06,80.85
169,2025-06,140.53
170,2025-06,115.1
171,2025-06,84.13
172,2025-06,167.2
173,2025-06,150.93
174,2025-06,121.26
175,2025-06,88.58
176,2025-06,130.12
177,2025-06,101.26
178,2025-06,129.5
179,2025-06,93.16
180,2025-06,134.01
181,2025-06,96.68
182,2025-06,140.29
183,2025-06,116.78
184,2025-06,101.71
185,2025-06,90.63
186,2025-06,111.64
187,2025-06,168.37
188,2025-06,150.49
189,2025-06,109.92
190,2025-06,79.43
191,2025-06,111.23
192,2025-06,65.33
193,2025-06,112.56
194,2025-06,94.52
195,2025-06,70.2
196,2025-06,181.59
197,2025-06,169.45
198,2025-06,153.17
199,2025-06,110.92
200,2025-06,116.52
201,2025-06,126.51
202,2025-06,135.94
203,2025-06,72.24
204,2025-06,90.53
205,2025-06,150.48
206,2025-06,68.56
207,2025-06,146.31
208,2025-06,147.65
209,2025-06,126.05
210,2025-06,89.97
211,2025-06,92.77
212,2025-06,164.67
213,2025-06,86.97
214,2025-06,128.36
215,2025-06,171.22
216,2025-06,116.94
217,2025-06,109.23
218,2025-06,66.03
219,2025-06,158.7
220,2025-06,83.24
221,2025-06,72.97
222,2025-06,127.81
223,2025-06,140.34
224,2025-06,76.88
225,2025-06,88.49
226,2025-06,78.22
227,2025-06,168.02
228,2025-06,176.14
229,2025-06,168.54
230,2025-06,175.08
231,2025-06,164.33
232,2025-06,174.44
233,2025-06,100.08
234,2025-06,87.54
235,2025-06,172.69
236,2025-06,141.07
237,2025-06,114.6
238,2025-06,168.46
239,2025-06,171.08
240,2025-06,165.39
241,2025-06,116.59
242,2025-06,69.6
243,2025-06,142.04
244,2025-06,83.46
245,2025-06,63.26
246,2025-06,153.86
247,2025-06,125.6
248,2025-06,115.75
249,2025-06,132.82
250,2025-06,75.31
251,2025-06,115.03
252,2025-06,153.45
253,2025-06,164.03
254,2025-06,108.99
255,2025-06,97.06
256,2025-06,179.8
257,2025-06,174.94
258,2025-06,152.83
259,2025-06,61.95
260,2025-06,90.15
261,2025-06,134.56
262,2025-06,83.46
263,2025-06,64.44
264,2025-06,135.22
265,2025-06,141.98
266,2025-06,103.23
267,2025-06,152.75
268,2025-06,147.84
269,2025-06,62.27
270,2025-06,57.93
271,2025-06,138.54
272,2025-06,82.46
273,2025-06,130.98
274,2025-06,115.47
275,2025-06,179.24
276,2025-06,162.53
277,2025-06,120.84
278,2025-06,166.4
279,2025-06,136.08
280,2025-06,115.1
281,2025-06,165.1
282,2025-06,76.97
283,2025-06,74.64
284,2025-06,110.02
285,2025-06,118.43
286,2025-06,62.86
287,2025-06,159.38
288,2025-06,83.96
289,2025-06,112.66
290,2025-06,162.58
291,2025-06,175.98
292,2025-06,134.63
293,2025-06,169.57
294,2025-06,175.01
295,2025-06,124.08
296,2025-06,130.52
297,2025-06,99.53
298,2025-06,100.01
299,2025-06,99.7
300,2025-06,155.94
301,2025-06,153.47
302,2025-06,116.19
303,2025-06,122.13
304,2025-06,83.57
305,2025-06,100.94
306,2025-06,140.29
307,2025-06,123.81
308,2025-06,90.57
309,2025-06,82.44
310,2025-06,132.25
311,2025-06,69.69
312,2025-06,131.75
313,2025-06,137.44
314,2025-06,92.94
315,2025-06,86.59
316,2025-06,97.31
317,2025-06,129.14
318,2025-06,85.31
319,2025-06,118.69
320,2025-06,77.29
321,2025-06,176.96
322,2025-06,106.15
323,2025-06,67.29
324,2025-06,164.51
325,2025-06,69.34
326,2025-06,166.65
327,2025-06,99.95
328,2025-06,160.65
329,2025-06,151.32
330,2025-06,97.77
331,2025-06,169.56
332,2025-06,163.23
333,2025-06,164.63
334,2025-06,60.69
335,2025-06,180.29
336,2025-06,91.6
337,2025-06,104.31
338,2025-06,84.03
339,2025-06,153.71
340,2025-06,144.21
341,2025-06,83.33
342,2025-06,71.4
343,2025-06,120.43
344,2025-06,166.8
345,2025-06,84.46
346,2025-06,64.49
347,2025-06,69.73
348,2025-06,108.96
349,2025-06,81.18
350,2025-06,131.59
351,2025-06,60.58
352,2025-06,64.96
353,2025-06,84.39
354,2025-06,99.22
355,2025-06,115.43
356,2025-06,152.21
357,2025-06,115.3
358,2025-06,97.47
359,2025-06,118.01
360,2025-06,165.04
361,2025-06,150.1
362,2025-06,99.95
363,2025-06,121.12
364,2025-06,101.83
365,2025-06,160.42
366,2025-06,167.86
367,2025-06,61.74
368,2025-06,140.42
369,2025-06,130.74
370,2025-06,148.52
371,2025-06,124.94
372,2025-06,169.38
373,2025-06,104.76
374,2025-06,90.63
375,2025-06,83.61
376,2025-06,127.56
377,2025-06,176.94
378,2025-06,113.52
379,2025-06,87.34
380,2025-06,166.3
381,2025-06,145.82
382,2025-06,63.59
383,2025-06,135.84
384,2025-06,126.84
385,2025-06,155.22
386,2025-06,98.12
387,2025-06,97.22
388,2025-06,180.46
389,2025-06,159.49
390,2025-06,163.61
391,2025-06,95.85
392,2025-06,118.0
393,2025-06,144.07
394,2025-06,172.82
395,2025-06,105.11
396,2025-06,142.22
397,2025-06,154.4
398,2025-06,107.99
399,2025-06,81.49
400,2025-06,107.25
401,2025-06,144.71
402,2025-06,79.16
403,2025-06,171.96
404,2025-06,143.59
405,2025-06,66.53
406,2025-06,159.87
407,2025-06,165.01
408,2025-06,62.09
409,2025-06,125.98
410,2025-06,132.78
411,2025-06,62.56
412,2025-06,80.86
413,2025-06,167.47
414,2025-06,146.77
415,2025-06,92.4
416,2025-06,81.68
417,2025-06,141.18
418,2025-06,119.17
419,2025-06,171.26
420,2025-06,162.93
421,2025-06,173.38
422,2025-06,86.09
423,2025-06,103.08
424,2025-06,94.2
425,2025-06,133.9
426,2025-06,78.45
427,2025-06,100.08
428,2025-06,131.99
429,2025-06,104.9
430,2025-06,142.47
431,2025-06,136.49
432,2025-06,76.26
433,2025-06,106.76
434,2025-06,179.79
435,2025-06,108.58
436,2025-06,108.53
437,2025-06,160.52
438,2025-06,142.16
439,2025-06,164.15
440,2025-06,150.72
441,2025-06,127.28
442,2025-06,142.22
443,2025-06,151.65
444,2025-06,72.53
445,2025-06,106.22
446,2025-06,96.97
447,2025-06,128.41
448,2025-06,104.37
449,2025-06,172.24
450,2025-06,158.47
451,2025-06,134.24
452,2025-06,118.67
453,2025-06,175.03
454,2025-06,108.11
455,2025-06,64.56
456,2025-06,96.77
457,2025-06,91.41
458,2025-06,106.35
459,2025-06,61.89
460,2025-06,64.11
461,2025-06,161.22
462,2025-06,77.3
463,2025-06,127.34
464,2025-06,167.77
465,2025-06,114.25
466,2025-06,103.92
467,2025-06,91.73
468,2025-06,70.75
469,2025-06,119.21
470,2025-06,151.73
471,2025-06,58.8
472,2025-06,144.92
473,2025-06,83.91
474,2025-06,155.59
475,2025-06,111.51
476,2025-06,175.11
477,2025-06,111.82
478,2025-06,136.91
479,2025-06,113.31
480,2025-06,117.99
481,2025-06,86.63
482,2025-06,89.2
483,2025-06,115.19
484,2025-06,136.7
485,2025-06,83.42
486,2025-06,146.64
487,2025-06,179.93
488,2025-06,116.52
489,2025-06,165.35
490,2025-06,159.37
491,2025-06,172.03
492,2025-06,97.81
493,2025-06,153.2
494,2025-06,76.41
495,2025-06,78.88
496,2025-06,64.57
497,2025-06,134.75
498,2025-06,171.71
499,2025-06,125.42
500,2025-06,166.32
